track_id,track_name,artist,album,genre,release_year,duration_ms,explicit,key,mode,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,popularity,streams
LyjauvYms8,Track_10,Maluma,Maluma_06,reggaeton,2024,197713,1,2,1,0.793740740144135,0.759977395644162,0.657700329958759,0.0105062365456683,0.0211290159171518,0,0.148583040214348,138.307326649689,98,220403
PijCTarX3A,Track_11,Maluma,Maluma_06,reggaeton,2024,218671,0,6,0,0.821939172917595,0.833082079437662,0.512326701336397,0.0395240786419103,0.0119691665669345,0.279263460892524,0.0509175710113441,95.200650571241,74,269717
me0pUgkiCI,Track_12,Maluma,Maluma_06,reggaeton,2024,210370,0,11,0,0.87038678636283,0.890635965701975,0.603875616949613,0.0391004528896986,0.0207886091028574,0.347519333596224,0.0825363137280359,123.712766630888,49,143706
2e5VJtZgGE,Track_13,Maluma,Maluma_06,reggaeton,2024,211450,0,3,0,0.858382755622044,0.680009732415161,0.621594754134228,0.0802376288414976,0.0229944062389945,0.108257869639678,0.0461776793091436,96.6470759510484,89,628026
FCBZcP2DBB,Track_14,Maluma,Maluma_06,reggaeton,2024,187455,0,4,1,0.912398079794793,0.745726364691539,0.623320791751888,0.114839036664602,0.0141815903571124,0,0.0984667740690509,100.34066350791,20,50107
3F3UVrUF0x,Track_01,Myke Towers,Myke_Towers_01,dembow,2015,241188,0,3,0,0.648010074594041,0.647425164604718,0.492844576906895,0.115634363653709,0.0479044521325567,0.21862366892203,0.0946481315676196,79.7223173514296,26,25349
1jh9sNcjC6,Track_02,Myke Towers,Myke_Towers_01,dembow,2015,214416,0,4,0,0.927105576316261,0.891128745571884,0.631768615645938,0.1094833096192,0.000225640105207741,0.0810411143269763,0.0573662996977045,143.621805103184,98,262391
70yaIV2z1i,Track_03,Myke Towers,Myke_Towers_01,dembow,2015,190036,0,6,1,0.917824407355918,0.72526085973343,0.697369791080186,0.0587498395518583,0.03024882756257,0.0598629906702322,0.0562216769552198,103.93851790229,65,286492
DTI7RWHffV,Track_04,Myke Towers,Myke_Towers_01,dembow,2015,211918,1,1,1,0.832833998314881,0.833670974701555,0.702145847306426,0.00648457840103188,0.006735398617172,0.145730533185607,0.131853674911417,123.99981172555,96,396594
35iyDn3kjy,Track_05,Myke Towers,Myke_Towers_01,dembow,2015,191721,0,6,0,0.863139523471669,0.746506224873084,0.717229808192137,0.0612605948876386,0.00560909373552019,0.219323515189809,0.122540830238227,149.315935768637,85,241509
1MQMfjKsSP,Track_06,Myke Towers,Myke_Towers_01,dembow,2015,192089,1,6,0,0.923077432065954,0.832672820246443,0.413741210861962,0.0432230647156019,0.0230822933637221,0.198411045960044,0.0829586128974514,137.530621832111,81,319289
Tia7bB92JY,Track_07,Myke Towers,Myke_Towers_01,dembow,2015,211806,1,1,0,0.759758337502497,0.808908868149351,0.684976066624357,0.047278562786122,0.0212904895389781,0.0725322442139535,0.0420619615562218,99.7311342417972,34,53639
0x1R8r9AiE,Track_08,Myke Towers,Myke_Towers_01,dembow,2015,186430,0,3,1,0.778991655211993,0.830273293779117,0.559379632714117,0.104305763752638,0.0110106234384429,0.301290255413938,0.0856539469434369,141.039420777515,98,564426
YKjutrkyUl,Track_09,Myke Towers,Myke_Towers_01,dembow,2015,240537,0,11,0,0.636687107889033,0.641969392277051,0.550331200197361,0.20977204382995,0.0252716900022856,0.267043948600768,0.138563912784952,161.278189690776,35,72581
pFS7os67rO,Track_10,Myke Towers,Myke_Towers_01,dembow,2015,178934,1,9,0,0.967235102511451,0.936018173419897,0.755043140067713,0.0655664497553307,0.018643409970924,0.0323594238240579,0.0575168970047739,116.260903401248,72,85018
lTvnSy92Am,Track_11,Myke Towers,Myke_Towers_01,dembow,2015,217863,1,5,0,0.739013553362162,0.830856581311651,0.551880289886945,0.0938927036985521,0.0246594497315658,0.0406010826944285,0.114518722357405,100.928123144513,20,15860
ieSjIyXjWn,Track_01,Myke Towers,Myke_Towers_02,reggaeton,2017,177515,1,11,0,0.790247788429183,0.90317968471284,0.840353610947104,0.0418801469718729,0.016512764077837,0.183684458497298,0.0633203983162459,138.009395185268,61,192998
YLUGCYdytg,Track_02,Myke Towers,Myke_Towers_02,reggaeton,2017,204088,0,11,1,0.81201269162697,0.801962253596697,0.635744061151291,0,0.00809125615417433,0.0346977422310144,0.061613481596571,99.042713281463,20,135867
TNaNWhidNH,Track_03,Myke Towers,Myke_Towers_02,reggaeton,2017,189912,0,5,0,0.90783204525456,0.743582211990197,0.540227790813058,0.13858126085063,0.00782511041949342,0.306699333254888,0.0523995130871521,107.346221412555,81,483661
64mre4q6l6,Track_04,Myke Towers,Myke_Towers_02,reggaeton,2017,185942,1,5,0,0.681240430345397,0.68302123166216,0.459745880509077,0.0403845632859086,0.0166442692453501,0.170515152068504,0.0847389665220202,98.7975960848858,50,78286
7xqw94NWxN,Track_05,Myke Towers,Myke_Towers_02,reggaeton,2017,221044,1,3,0,0.649548047524939,0.767544607321877,0.902319754683092,0.111151425456559,0.0168218107648616,0.0393360011451736,0.0342029235705181,105.485685320262,47,399154
Vg1qDXMREq,Track_06,Myke Towers,Myke_Towers_02,reggaeton,2017,187948,0,4,1,0.66480022920305,0.526882039978648,0.620419516997332,0.124747076152879,0,0.170580139478849,0.153803309195242,148.731057109827,38,104845
vfdATt7GBM,Track_07,Myke Towers,Myke_Towers_02,reggaeton,2017,218393,1,2,1,0.709907047616722,0.898537158220039,0.779058034543141,0.111176793996771,0.00340240931079583,0.125023104789379,0.131731470258679,105.868688494493,98,359590
etDdUyhpmr,Track_08,Myke Towers,Myke_Towers_02,reggaeton,2017,196001,0,11,1,0.781884618001208,0.615927586453185,0.759530049181441,0.00128557317769852,0,0.124910060079846,0.142879280625607,107.056453277527,58,115505
SkCuuEjtW5,Track_09,Myke Towers,Myke_Towers_02,reggaeton,2017,182825,1,4,0,0.873769894876627,0.78742246730423,0.417955664867221,0.142004317123809,0.00549134800693729,0.258352382409853,0.0401066520352348,91.4094075065996,74,319274
jr2ThJCWPJ,Track_10,Myke Towers,Myke_Towers_02,reggaeton,2017,212156,1,8,1,0.903188948781902,0.926834202422035,0.505782462454472,0.0168047413390742,0.00884954341142193,0.214665213831106,0.0782573426410658,94.2980184952962,78,284500
MsXkgfZR39,Track_11,Myke Towers,Myke_Towers_02,reggaeton,2017,193427,0,3,1,0.868329008056285,0.85434206022988,0.583095749798982,0.0251310756627847,0,0.200310003293029,0.0668118866752731,134.348794842806,88,552264
hUdktoQxaR,Track_12,Myke Towers,Myke_Towers_02,reggaeton,2017,187375,0,11,1,0.826412163721522,0.900399181655886,0.88785292622333,0,0.0100537758341736,0.0346375548116462,0.0869492858045315,132.203808346426,84,560813
nRCZ2UpjBL,Track_13,Myke Towers,Myke_Towers_02,reggaeton,2017,210794,1,10,1,0.857958006266629,0.792636158296376,0.632574584724836,0.0266692837108619,0,0.0349882647661065,0.121641179201328,95.3785815252223,23,26951
xwp6BrrTlj,Track_14,Myke Towers,Myke_Towers_02,reggaeton,2017,206306,1,11,0,0.842151511705379,0.605519576516019,0.824653939901306,0.0920823480823836,0.00500605493952758,0.123399228843349,0.092267601215836,117.281865379158,46,75049
sDOyuImRnL,Track_15,Myke Towers,Myke_Towers_02,reggaeton,2017,181611,0,2,0,0.839021718830031,0.790637989795224,0.415291655249099,0,0.0210137906950533,0.0849834775463613,0.050900313964161,93.0121847568401,37,135811
EzDCol0dxp,Track_16,Myke Towers,Myke_Towers_02,reggaeton,2017,205293,0,8,0,0.808467499728159,0.536952070555468,0.763611122788537,0.0724978329987914,0.0179106552992093,0.101378690256934,0.0789996880651874,113.218640715711,65,107609
okftHdVTRU,Track_01,Myke Towers,Myke_Towers_03,urbano latino,2021,199242,0,10,0,0.768781562359602,0.737497139168995,0.633844397218588,0.108191576263068,0.012794461961249,0.238992941559965,0.0662823407851088,118.163195238076,74,156211
bcij9PKRj2,Track_02,Myke Towers,Myke_Towers_03,urbano latino,2021,219364,0,6,0,0.642227665652183,0.48841558673563,0.356535830996626,0.0390517360659491,0,0.217283984656167,0.254385020812695,166.470842828073,26,99066
dtaGEGSmct,Track_03,Myke Towers,Myke_Towers_03,urbano latino,2021,219425,0,9,0,0.842473790940795,0.82520677348665,0.682606888132395,0.100466497861837,0.00581004749714808,0.136105566436833,0.142572894408278,100.743059368798,90,420662
KioDxW9fIc,Track_04,Myke Towers,Myke_Towers_03,urbano latino,2021,188049,1,4,1,0.915817029055347,0.824780541685435,0.637492367223125,0.0347853745603828,0,0.244438724525157,0.0353878348830463,132.112165919798,98,924357
YWFiSoht6m,Track_05,Myke Towers,Myke_Towers_03,urbano latino,2021,202643,1,9,1,0.889440725618372,0.782856471948713,0.723389453404408,0.0507516986807642,0.0102529659432875,0,0.14131386301477,94.4226798810073,35,74260
NZ8AmnmQVf,Track_06,Myke Towers,Myke_Towers_03,urbano latino,2021,216156,0,9,0,0.666416347936844,0.729674684312152,0.427986531092532,0.156245328457333,0.0127081554811379,0.0155965258519977,0.100202964035181,116.371643895639,75,702881
h7sUNOneS6,Track_07,Myke Towers,Myke_Towers_03,urbano latino,2021,194230,0,8,0,0.940863511790642,0.778052523216198,0.660326786648128,0.111928896518225,0.00667587457762086,0.147836603083023,0.00841360851325143,131.173092953173,67,388966
fxwzA0DzEj,Track_08,Myke Towers,Myke_Towers_03,urbano latino,2021,212235,0,7,1,0.814619385851004,0.908949853124584,0.505898428197615,0.0993894065567707,0.0199121474485391,0.0892717701022892,0.0826083510691668,105.308372660492,20,11528
czWhcVV4PP,Track_09,Myke Towers,Myke_Towers_03,urbano latino,2021,204724,0,1,0,0.85186193602675,0.82718290922643,0.669145335904873,0.147867588877325,0.0210169208521988,0.163434148873457,0.139714790373573,127.990168302802,86,626481
jAmEM52SP2,Track_01,Myke Towers,Myke_Towers_04,trap latino,2024,217864,1,6,0,0.809797170741912,0.937093381552708,0.606752646125562,0.00188086148498623,0.0321212961115835,0.0815895089278338,0.0391059785241727,111.858906232732,38,130295
GCvUxgLvtQ,Track_02,Myke Towers,Myke_Towers_04,trap latino,2024,266681,1,0,0,0.77351344147087,0.387568412010948,0.178991037817231,0.0985846872484892,0.025084176269338,0.299650970985479,0.206830859923318,69.4766369222857,74,372087
cO6SRW1SO2,Track_03,Myke Towers,Myke_Towers_04,trap latino,2024,196399,0,1,0,0.83692720037591,0.829464711052716,0.49496038004063,0.0329085570265116,0.00474170037073423,0.076469273251414,0.0742501805850506,146.28849826388,38,158078
2D9HW35cXt,Track_04,Myke Towers,Myke_Towers_04,trap latino,2024,192928,0,3,0,0.798338777072761,0.962077230738187,0.553700324062619,0.0145371771994748,0.013955062034951,0.223494236643472,0.0813837153134095,112.959468072603,70,119763
YAMPNjXs3H,Track_05,Myke Towers,Myke_Towers_04,trap latino,2024,225055,0,8,1,0.779303021101848,0.4804071323749,0.31845075231017,0.0105374435037817,0.0500605912803486,0.15680917984655,0.0748261758882455,78.4984754089753,52,68372
WBRJBrJWvZ,Track_06,Myke Towers,Myke_Towers_04,trap latino,2024,241390,1,10,1,0.541270895496494,0.661649769993058,0.355662944417768,0.186431200165473,0.056229082555896,0.283323866017468,0.119168230632226,150.091028357838,20,36492
jn33XSD7ib,Track_07,Myke Towers,Myke_Towers_04,trap latino,2024,247429,1,2,0,0.546596529812933,0.580477551947937,0.439979004234021,0.153783098494386,0.0417532474587315,0.0869464841044993,0.104468297493895,68.607095711959,32,34466
0e79kLoYB0,Track_08,Myke Towers,Myke_Towers_04,trap latino,2024,259573,0,8,1,0.601538160285844,0.584912750204432,0.550427722655082,0.174747976408343,0.0293685295645304,0.307162025810116,0.117717319167569,157.311804594776,41,249513
wkHkOWLm1V,Track_09,Myke Towers,Myke_Towers_04,trap latino,2024,202624,0,5,0,0.805406314108699,0.672859568721929,0.297490022430579,0.103388523303017,0.0165340145600007,0.114644355089766,0.0378544579182801,100.130905534987,33,163606
W2l1fGs0si,Track_10,Myke Towers,Myke_Towers_04,trap latino,2024,206410,1,6,0,0.713936367949136,0.562301791548105,0.207606736469125,0.0318980188537345,0.0117044496162612,0.185505663413626,0.0411161201173685,72.3911387201048,61,59150
mCJKozwJx8,Track_11,Myke Towers,Myke_Towers_04,trap latino,2024,206459,0,6,0,0.814789971148075,0.912214319030058,0.568151074363898,0,0.0152299814627059,0.231322491725668,0.0624394642763539,123.5288436114,88,212025
vzum7cJ0Ks,Track_12,Myke Towers,Myke_Towers_04,trap latino,2024,186209,1,7,0,0.910495617896582,0.856651856495073,0.598192877651675,0.166719517965138,0,0.00334797057914246,0.139959331400748,113.574689897956,90,259331
JYER8k9PvO,Track_13,Myke Towers,Myke_Towers_04,trap latino,2024,244043,1,5,0,0.825333944263131,0.269654782298992,0.448129613477729,0,0.0300608151702033,0.180058460441611,0.0757897829845027,159.483267013789,21,75466
blWDN0XEHe,Track_14,Myke Towers,Myke_Towers_04,trap latino,2024,188943,1,11,1,0.908742366320829,0.64810374078945,0.658661484999325,0.145725276687362,0.00852940580228475,0.140846300300536,0.0842552648526008,106.894784580074,98,410785
vE53h2jxDk,Track_15,Myke Towers,Myke_Towers_04,trap latino,2024,224440,0,5,0,0.667454624761998,0.577290626296264,0.374978839690092,0.0160295378800718,0,0.216545386005241,0.159443227474238,153.639930645561,42,275766
9leoyI2nJM,Track_01,Myke Towers,Myke_Towers_05,reggaeton,2025,220215,0,10,1,0.590823729934335,0.538268154171269,0.183727627793025,0.127145605525101,0.0443094793461149,0.0755730535215402,0.141755330737191,176.778147763457,20,52517
3EPTWGuP2q,Track_02,Myke Towers,Myke_Towers_05,reggaeton,2025,199730,1,9,1,0.815686473004581,0.783121567373768,0.631566453296875,0.0196078272291785,0.00902721471290213,0.151524494593416,0.0104416604341913,138.78451451833,74,452706
pmLv9svG1m,Track_03,Myke Towers,Myke_Towers_05,reggaeton,2025,219528,0,0,1,0.842428863408693,0.79588805664367,0.512884682866852,0.0911927516049529,0.008286616261399,0.19967106044477,0.00835841361757357,99.2425518451513,65,175455
HZblCzJXjU,Track_04,Myke Towers,Myke_Towers_05,reggaeton,2025,239624,0,10,1,0.723596190216901,0.58380220743665,0.128412411104479,0.100815845830734,0.00415299714704462,0.322181727493103,0.145515598740634,71.592553239079,29,61087
0BmQAKllBe,Track_05,Myke Towers,Myke_Towers_05,reggaeton,2025,201579,0,4,0,0.694546957632087,0.67767279682825,0.746006888451528,0.0852478231951538,0.0258967911743495,0.177060897077937,0.118290733717673,102.579448037702,37,23023
SaeLBFbJLv,Track_06,Myke Towers,Myke_Towers_05,reggaeton,2025,199659,0,8,0,0.806175679797997,0.788337400179716,0.834573461039579,0.061656423730684,0.00138194818037589,0.207822519100132,0.0659496752060466,105.55957844751,35,107758
j5cKj4COCd,Track_07,Myke Towers,Myke_Towers_05,reggaeton,2025,198011,1,2,1,0.781798955156812,0.695079188938408,0.362308252673591,0.0757878753242697,0.0256449728120323,0.142420321670669,0.122703074183239,110.984020053874,39,206959
SgCsn5lbKU,Track_08,Myke Towers,Myke_Towers_05,reggaeton,2025,208041,0,0,0,0.861877430799857,0.71710342491037,0.659167265762382,0.100868810784001,0.00120918416728327,0.150858688863168,0.0631973264617929,89.944129128747,43,162534
tMwiyPMQjY,Track_09,Myke Towers,Myke_Towers_05,reggaeton,2025,195886,0,7,0,0.882936571584902,0.665640183486971,0.783623925222054,0.067439969832136,0,0.0746576226097976,0.120316118010311,126.668924886911,98,1835335
lH3XriRXT2,Track_10,Myke Towers,Myke_Towers_05,reggaeton,2025,224563,0,11,0,0.8918696353422,0.653051823062155,0.820952520757495,0.104850085687262,0.0177484348920664,0.19554069425732,0.0609647433709206,118.314477424223,23,17477
nuXEOJiKMZ,Track_11,Myke Towers,Myke_Towers_05,reggaeton,2025,196981,0,5,1,0.645315535225088,0.748143167687704,0.683284403045211,0.0601074295339868,0.024235139564367,0.296000521326712,0.0559230087132373,97.3314053657347,53,194463
7TSfO4CLIL,Track_12,Myke Towers,Myke_Towers_05,reggaeton,2025,190231,0,9,0,0.841461111119259,0.815973886176251,0.594202228026954,0.0921064707121793,0.0304745849906327,0.165583216169771,0.0531432798678821,96.2109579450734,49,128880
bal6seQqnp,Track_13,Myke Towers,Myke_Towers_05,reggaeton,2025,233331,0,2,1,0.638534760983822,0.577585824535407,0.134402661768351,0.199534300484796,0.0197248214655048,0.0332963138294232,0.143398977425057,68.5195243854045,32,15612
hXK1LsZGCt,Track_01,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,223154,1,7,0,0.86723688197674,0.775158684446235,0.621595538180412,0,0.0131067797967104,0.204255389722703,0.0731510507823261,102.844382524678,20,17282
GBzSbmXRQt,Track_02,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,192387,0,8,0,0.751787937501527,0.881870515169395,0.554699805223656,0.110513706133325,0.00248175408513447,0.00921900538916628,0.0654040202264513,113.062882368973,69,110634
IPVZDhpBYX,Track_03,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,234679,1,4,1,0.778713806774847,0.797426643623674,0.642712018089152,0.128195025814598,0.00623977236125124,0.0824532360338215,0.028773524703092,122.409253351466,69,828392
IYtrl1PSd4,Track_04,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,212618,0,7,1,0.797225242326541,0.669536863900952,0.54750093009768,0.121539241930026,0.00835476525285974,0.192208480560302,0,126.76381200254,61,87750
iPcYOM08fb,Track_05,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,212547,0,4,0,0.920633058393219,0.800843288240374,0.585860659917626,0.084539422484598,0.0326637131160198,0.156049837706162,0.114231558951766,91.6114626717436,37,51282
y86Ob1KeE2,Track_06,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,201405,0,1,1,0.900855829508052,0.798341683566509,0.655241285585432,0.10168658687686,0.00952420143651058,0,0.149892818928087,99.0539752510644,63,183926
pm1mffL5zH,Track_07,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,212076,0,3,0,0.564661463473818,0.860516092873285,0.530411494855285,0.0610074614418924,0,0.306238868647735,0.0498012513307268,118.325709973492,60,132893
fPrY4Hs25U,Track_08,Natti Natasha,Natti_Natasha_01,reggaeton-pop,2017,194689,0,2,1,0.710188411798778,0.686060005249733,0.727651796115028,0.183257345390989,0.00846163667987842,0.154711347420555,0.0092473268625595,107.584030201236,98,842283
2hY3ONf8WV,Track_01,Natti Natasha,Natti_Natasha_02,reggaeton,2022,218965,0,8,0,0.58734965949588,0.760687458950975,0.832275821108495,0.243284302201971,0.0139189943301943,0.251775672487492,0.0996485800819486,129.119941288962,98,398020
mymdqrqwoQ,Track_02,Natti Natasha,Natti_Natasha_02,reggaeton,2022,195340,0,9,0,0.96103312782531,0.804452817025399,0.373326378483112,0.0590500141570967,0.0229859445756455,0.0868527679813142,0.0607415486324924,140.141130518766,76,450050
iZZWbIDXzC,Track_03,Natti Natasha,Natti_Natasha_02,reggaeton,2022,202234,1,6,0,0.883612305563802,0.841749498186457,0.493252314038097,0.0722727134771185,0,0.133295527758491,0.0727836099695244,139.885809252973,85,196543
hjdUGyTcgB,Track_04,Natti Natasha,Natti_Natasha_02,reggaeton,2022,212539,0,3,1,0.627473253231936,0.899470427188126,0.633088890521982,0.113269420779438,0.0271470343400838,0.178048911664561,0.0902230051397662,98.5051693012945,20,23004
mSa8PvhMLH,Track_05,Natti Natasha,Natti_Natasha_02,reggaeton,2022,204337,1,2,0,0.683944508500131,0.792681128263343,0.832988688731348,0.0375502894981392,0.0155605467758728,0.195993907524538,0.113403163304185,98.6490535919318,76,307489
8rDlIVMxYS,Track_06,Natti Natasha,Natti_Natasha_02,reggaeton,2022,223747,0,8,1,0.806807990191406,0.770769623754606,0.808880608303238,0.064423136236427,0,0.0751429574343787,0.0967618805570573,100.195635607081,76,159901
1BZibMUiGe,Track_07,Natti Natasha,Natti_Natasha_02,reggaeton,2022,201165,0,9,0,0.914527894534463,0.827400309288599,0.643154213787335,0.0725647192778897,0.00866711016941966,0.0864818481901621,0.080679146223973,148.604570385044,72,344419
RnfI7G9whh,Track_08,Natti Natasha,Natti_Natasha_02,reggaeton,2022,187498,1,5,0,0.739285199749773,0.681952659521278,0.253793888990185,0.10845720770004,0.0277902843451697,0.210014625319222,0.0370448563138991,101.486132494525,69,360153
pNxwmgtJTq,Track_09,Natti Natasha,Natti_Natasha_02,reggaeton,2022,200382,1,0,1,0.772192822320105,0.711785443292711,0.686637946997053,0.0840825489487199,0.00188514694578144,0.209339470600558,0.0224074564736577,109.767640133707,46,116549
47s61sy5gP,Track_10,Natti Natasha,Natti_Natasha_02,reggaeton,2022,173022,0,6,0,0.789910284537255,0.91620128685859,0.701936686745429,0.0342446867631384,0.0129117047619748,0.223539274610956,0.100794151892451,144.641404151439,75,128826
ChtfWATEn7,Track_11,Natti Natasha,Natti_Natasha_02,reggaeton,2022,211096,1,11,1,0.684915145366678,0.698317824267172,0.827422550111462,0.0659880124854772,0.00903519087151668,0.154819514528973,0.13351864206841,115.228203339515,72,222027
k20zM5z7TX,Track_12,Natti Natasha,Natti_Natasha_02,reggaeton,2022,176512,0,6,1,0.865102679906886,0.848700729420641,0.503842205283042,0.123656801199154,0,0.265737120540552,0.0451541731466575,137.810549156938,51,179166
Fxihgrh9PQ,Track_13,Natti Natasha,Natti_Natasha_02,reggaeton,2022,206754,1,7,0,0.958261597185003,0.882895936842503,0.596428969966746,0.0662991959753931,0.00843317911587381,0.115911139473252,0.00489053680047126,146.681707034473,47,77345
RfzgJWcXV5,Track_14,Natti Natasha,Natti_Natasha_02,reggaeton,2022,191391,0,7,0,0.69528274774568,0.92719303591592,0.818985330896673,0.0424832952528153,0.00766917889919467,0.131550446987991,0.12942215583523,133.95968381827,79,1006531
STurtlcvXI,Track_15,Natti Natasha,Natti_Natasha_02,reggaeton,2022,203168,0,4,0,0.878707563275438,0.866446624557206,0.316478497830149,0.0925067008125473,0,0.37822382215371,0.0516831925234464,92.1317110897276,84,211401
10IYR2JhMf,Track_01,Nicky Jam,Nicky_Jam_01,dembow,2017,195116,0,4,1,0.810673785611914,0.52126293572252,0.668434227478375,0.0305926188733805,0.0131710121829861,0.250592550272567,0.0726199242827343,108.526081209988,53,102780
iwAByhGS9l,Track_02,Nicky Jam,Nicky_Jam_01,dembow,2017,187399,0,4,0,0.857548715833886,0.908010106746772,0.489645134423834,0.0202139394742447,0.0135154134216798,0.0179259102439224,0.0221620863173854,153.955786262512,98,601135
AkYujIulhI,Track_03,Nicky Jam,Nicky_Jam_01,dembow,2017,199873,1,5,0,0.946273348494303,0.918455259356248,0.451165638197951,0.0617371204907529,0,0.23889974130844,0.138682318965271,120.017468891817,90,346627
YyfrYmLqm6,Track_04,Nicky Jam,Nicky_Jam_01,dembow,2017,195201,0,3,1,0.832073047111907,0.858541884370124,0.477225106974606,0.0651129582579165,0,0,0.053961703449747,122.854208806434,20,23975
tvAgh4MeKl,Track_05,Nicky Jam,Nicky_Jam_01,dembow,2017,200440,0,11,0,0.890287759290598,0.718723827998919,0.744185045014188,0.0707567753345721,0.010571658316483,0.164289814776557,0.045273825723675,96.5166408487045,41,38564
9JONWkBSb3,Track_06,Nicky Jam,Nicky_Jam_01,dembow,2017,222892,0,4,1,0.622320298890752,0.695300742245084,0.935968882072906,0.156538503677718,0.00350906722098956,0.271917457667441,0.105057718734132,108.711970381328,71,156214
QIvJowJPy3,Track_07,Nicky Jam,Nicky_Jam_01,dembow,2017,190853,1,6,1,0.835781717464604,0.820770109383069,0.51777392075047,0.15439669031522,0,0.216474489489828,0.110614968321256,100.993058760596,78,307915
3jlL5pIpRN,Track_08,Nicky Jam,Nicky_Jam_01,dembow,2017,192308,0,6,0,0.87928485266926,0.804013198000224,0.664302070571729,0.0462418112341915,0.0223344531858769,0.151093710211188,0.148596270706513,116.487140232334,74,192228
A8oJwuTow1,Track_09,Nicky Jam,Nicky_Jam_01,dembow,2017,198025,0,1,0,0.814540737650621,0.820209632066628,0.654461235813765,0,0.0211250070071547,0.238419394140478,0.174442122007748,136.879805198676,76,256193
T4ZKb1Aqgp,Track_01,Nicky Jam,Nicky_Jam_02,dembow,2018,182737,0,5,1,0.752824061543417,0.73622986535435,0.729173825876136,0.0649992618703882,0.00554817293790202,0.065237786736568,0.0488512597326805,113.002851458253,32,28271
jns9c19c6N,Track_02,Nicky Jam,Nicky_Jam_02,dembow,2018,219529,1,11,1,0.744380367469225,0.786968040436892,0.390237144286708,0.086084135325484,0.0197437317459529,0.173531443589924,0.0897122628693327,94.441317543345,37,47538
kAuPU9knB1,Track_03,Nicky Jam,Nicky_Jam_02,dembow,2018,188039,0,3,0,0.975443204847221,0.843469259056246,0.489961778340563,0.0636343546475926,0,0.292619545814153,0.0765741297641722,131.090433874572,54,138089
Nb3Y070BPU,Track_04,Nicky Jam,Nicky_Jam_02,dembow,2018,212156,0,3,0,0.755664423448172,0.634912858153914,0.662211415256312,0.120038680451394,0.0101212104126987,0.148043198011882,0.0547060208998067,119.944070271217,63,226511
nfmcA6tsZN,Track_05,Nicky Jam,Nicky_Jam_02,dembow,2018,197486,1,0,1,0.911737051193703,0.867810108510385,0.673431360660299,0.0338422358326139,0.0149759052973112,0.265329072231945,0.142820497496758,133.418509684193,57,109046
RMhfHWvhxf,Track_06,Nicky Jam,Nicky_Jam_02,dembow,2018,196223,1,5,0,0.872274738545853,0.911712683394165,0.502751096932595,0.0691968377179028,0,0,0.0198026265374885,127.489432781676,20,13935
DL5X6TEswJ,Track_07,Nicky Jam,Nicky_Jam_02,dembow,2018,209602,1,7,1,0.848610356740511,0.774294338382845,0.366641268326369,0.10590050272547,0.0127583135430646,0.0729471031665154,0.0874025282145154,97.1162013484112,42,88276
agnb9FRUXk,Track_08,Nicky Jam,Nicky_Jam_02,dembow,2018,178858,0,6,1,0.815261152880529,0.909126700256277,0.603986744225526,0.117365496692568,0,0.107477683563818,0.0794844243205895,98.1151610945519,45,147265
h7TegwLxbY,Track_09,Nicky Jam,Nicky_Jam_02,dembow,2018,184834,0,10,1,0.873949476538042,0.926830056244492,0.478258750051509,0.016117449817,0.00401030738714144,0.180235904862397,0.0864112649089568,152.454521861747,98,859773
prj3UwiVLl,Track_10,Nicky Jam,Nicky_Jam_02,dembow,2018,205192,0,11,0,0.823973484943322,0.754027273008454,0.620615792760064,0.0656351012464066,0.00338914539222921,0.291973265215941,0.0821588127925912,121.10319262601,56,291000
7mLs6m00Km,Track_11,Nicky Jam,Nicky_Jam_02,dembow,2018,191827,1,5,0,0.820890989589132,0.732453428084479,0.451628795627764,0,0.0194953325497693,0.193560594949476,0.111269590090512,130.036706663035,47,35855
9fwVbFrUeD,Track_12,Nicky Jam,Nicky_Jam_02,dembow,2018,187552,1,2,0,0.835259116247879,0.808296961764444,0.634508528851002,0.0126815996072339,0.00512104063408334,0.143528281797988,0.0829726229164546,141.133637090211,43,23615
b25Q3QiFwZ,Track_01,Nicky Jam,Nicky_Jam_03,reggaeton,2019,178264,0,3,1,0.853373074519874,0.829665390648342,0.581395525335732,0,0,0.25600745996065,0.13262664730079,110.1013430293,52,125914
fvO0thS37x,Track_02,Nicky Jam,Nicky_Jam_03,reggaeton,2019,212771,0,2,0,0.904340202714135,0.781579121935041,0.230988206938665,0.0774888995599073,0.00761825919555109,0.227640530839963,0.00732409873471564,103.76300106343,20,48220
PUPJilA0pu,Track_03,Nicky Jam,Nicky_Jam_03,reggaeton,2019,228267,0,8,1,0.828737886988933,0.732031654757544,0.532978266859497,0.0187056175447474,0.0102022253385868,0.371943619772838,0.0202502325531736,100.505819706897,30,34811
de2vxMqKog,Track_04,Nicky Jam,Nicky_Jam_03,reggaeton,2019,219976,1,9,1,0.81952487941154,0.742760673541745,0.417604884745927,0.136017815845223,0.0133221727657774,0.226121690183205,0.104319519836036,96.888175276863,92,597829
